Row	BroodID	PopID	BreedingSeason	Species	Plot	LocationID	FemaleID	MaleID	ClutchType_observed	ClutchType_calculated	LayDate	LayDateError	ClutchSize	ClutchSizeError	HatchDate	HatchDateError	BroodSize	BroodSizeError	FledgeDate	FledgeDateError	NumberFledged	NumberFledgedError	AvgEggMass	NumberEggs	AvgChickMass	NumberChicksMass	AvgTarsus	NumberChicksTarsus	ExperimentID
5410	2008_pir_137_1	PIR	2008	CYACAE	pir	pir_137_NB	NA	NA	first	first	02/05/2008	NA	9	NA	25/05/2008	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5411	2008_pir_26_1	PIR	2008	CYACAE	pir	pir_26_NB	NA	NA	first	first	04/05/2008	NA	6	NA	25/05/2008	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5412	2008_rou_201_3	ROU	2008	CYACAE	rou	rou_201_NB	NA	NA	replacement	replacement	04/05/2008	NA	8	NA	24/05/2008	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5413	2008_tua_216_1	PIR	2008	CYACAE	tua	tua_216_NB	NA	NA	first	first	05/05/2008	NA	6	NA	23/05/2008	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5414	2008_pir_19_1	PIR	2008	CYACAE	pir	pir_19_NB	NA	NA	first	first	06/05/2008	NA	9	NA	30/05/2008	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5415	2008_pir_91_1	PIR	2008	CYACAE	pir	pir_91_NB	NA	NA	first	first	07/05/2008	NA	9	NA	28/05/2008	NA	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5416	2008_tua_224_1	PIR	2008	CYACAE	tua	tua_224_NB	NA	NA	first	first	08/05/2008	NA	6	NA	27/05/2008	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	TRUE
5417	2008_pir_51_1	PIR	2008	CYACAE	pir	pir_51_NB	NA	4960593	first	first	09/05/2008	NA	7	NA	08/06/2008	NA	5	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
5418	2008_pir_68_1	PIR	2008	CYACAE	pir	pir_68_NB	NA	NA	first	first	09/05/2008	NA	5	NA	28/05/2008	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5419	2008_tua_218_1	PIR	2008	CYACAE	tua	tua_218_NB	NA	NA	first	first	09/05/2008	NA	6	NA	27/05/2008	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	TRUE
5420	2008_pir_41_1	PIR	2008	CYACAE	pir	pir_41_NB	NA	NA	first	first	11/05/2008	NA	6	NA	01/06/2008	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5421	2008_pir_60_1	PIR	2008	CYACAE	pir	pir_60_NB	NA	NA	first	first	12/05/2008	NA	5	NA	01/06/2008	NA	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5422	2008_pir_16_1	PIR	2008	CYACAE	pir	pir_16_NB	NA	NA	first	first	14/05/2008	NA	5	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5423	2008_pir_127_1	PIR	2008	CYACAE	pir	pir_127_NB	NA	NA	first	first	14/05/2008	NA	7	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5424	2008_pir_118_1	PIR	2008	CYACAE	pir	pir_118_NB	NA	NA	first	first	16/05/2008	NA	4	NA	05/06/2008	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5425	2008_pir_158_1	PIR	2008	CYACAE	pir	pir_158_NB	NA	NA	first	first	17/05/2008	NA	6	NA	05/06/2008	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5426	2008_pir_119_1	PIR	2008	CYACAE	pir	pir_119_NB	NA	NA	first	first	23/05/2008	NA	6	NA	09/06/2008	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5427	2008_tua_211_1	PIR	2008	CYACAE	tua	tua_211_NB	NA	NA	first	first	23/05/2008	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5428	2008_pir_204_3	PIR	2008	PARMAJ	pir	pir_204_NB	4737150	4737149	replacement	first	23/05/2008	NA	8	NA	15/06/2008	NA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5429	2008_mur_26_1	MUR	2008	PARMAJ	mur	mur_26_NB	4961724	5535163	first	first	07/04/2008	NA	9	NA	29/04/2008	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
5430	2008_rou_20_3	ROU	2008	PARMAJ	rou	rou_20_NB	5115989	5118197	replacement	replacement	01/05/2008	NA	9	NA	25/05/2008	NA	7	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5431	2008_rou_216_3	ROU	2008	PARMAJ	rou	rou_216_NB	5115994	5115995	replacement	replacement	05/05/2008	NA	8	NA	23/05/2008	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5432	2008_rou_8_1	ROU	2008	PARMAJ	rou	rou_8_NB	5117992	5117991	first	first	11/04/2008	NA	9	NA	05/05/2008	NA	8	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5433	2008_rou_46_3	ROU	2008	PARMAJ	rou	rou_46_NB	5118159	5118160	replacement	replacement	28/04/2008	NA	10	NA	20/05/2008	NA	10	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5434	2008_rou_40_1	ROU	2008	PARMAJ	rou	rou_40_NB	5118993	NA	first	first	31/03/2008	NA	7	NA	26/04/2008	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5435	2008_rou_78_1	ROU	2008	PARMAJ	rou	rou_78_NB	5118996	NA	first	first	09/04/2008	NA	9	NA	03/05/2008	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
5436	2008_rou_26_1	ROU	2008	PARMAJ	rou	rou_26_NB	5118998	NA	first	first	05/04/2008	NA	11	NA	02/05/2008	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5437	2008_rou_36_3	ROU	2008	PARMAJ	rou	rou_36_NB	5118998	5118945	replacement	replacement	24/05/2008	NA	7	NA	12/06/2008	NA	7	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5438	2008_rou_100_3	ROU	2008	PARMAJ	rou	rou_100_NB	5257668	6000006	replacement	replacement	19/05/2008	NA	9	NA	08/06/2008	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5439	2008_rou_220_1	ROU	2008	PARMAJ	rou	rou_220_NB	5257857	5563915	first	first	22/04/2008	NA	11	NA	14/05/2008	NA	11	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5440	2008_rou_80_1	ROU	2008	PARMAJ	rou	rou_80_NB	5257945	5257944	first	first	03/04/2008	NA	10	NA	29/04/2008	NA	10	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
5441	2008_rou_98_2	ROU	2008	PARMAJ	rou	rou_98_NB	5257945	5257944	second	second	07/06/2008	NA	6	NA	25/06/2008	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5442	2008_rou_60_1	ROU	2008	PARMAJ	rou	rou_60_NB	5257963	5257700	first	first	10/04/2008	NA	9	NA	01/05/2008	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
5443	2008_rou_60_2	ROU	2008	PARMAJ	rou	rou_60_NB	5257963	6000030	second	second	03/06/2008	NA	6	NA	20/06/2008	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5444	2008_rou_64_1	ROU	2008	PARMAJ	rou	rou_64_NB	5257971	5257970	first	first	06/04/2008	NA	7	NA	03/05/2008	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5445	2008_rou_62_2	ROU	2008	PARMAJ	rou	rou_62_NB	5257971	5257970	second	second	05/06/2008	NA	6	NA	24/06/2008	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5446	2008_fel_4_1	MUR	2008	PARMAJ	fel	fel_4_NB	5535195	5535708	first	first	15/04/2008	NA	8	NA	04/05/2008	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
5447	2008_fel_8_1	MUR	2008	PARMAJ	fel	fel_8_NB	5535197	5535196	first	first	14/04/2008	NA	8	NA	03/05/2008	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
5448	2008_mur_52_1	MUR	2008	PARMAJ	mur	mur_52_NB	5535445	5535444	first	first	14/04/2008	NA	7	NA	02/05/2008	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5449	2008_mur_50_1	MUR	2008	PARMAJ	mur	mur_50_NB	5535499	5535723	first	first	18/04/2008	NA	8	NA	07/05/2008	NA	8	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5450	2008_mur_36_1	MUR	2008	PARMAJ	mur	mur_36_NB	5535626	5535627	first	first	09/04/2008	NA	8	NA	30/04/2008	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5451	2008_fel_2_1	MUR	2008	PARMAJ	fel	fel_2_NB	5535722	NA	first	first	16/04/2008	NA	9	NA	07/05/2008	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
5452	2008_rou_34_1	ROU	2008	PARMAJ	rou	rou_34_NB	5563699	NA	first	first	22/04/2008	NA	10	NA	13/05/2008	NA	7	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5453	2008_rou_2_3	ROU	2008	PARMAJ	rou	rou_2_NB	5994092	5258000	replacement	replacement	12/05/2008	NA	7	NA	28/05/2008	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5454	2008_rou_270_1	ROU	2008	PARMAJ	rou	rou_270_NB	5994498	4958377	first	first	03/04/2008	NA	12	NA	20/05/2008	NA	12	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5455	2008_rou_36_1	ROU	2008	PARMAJ	rou	rou_36_NB	NA	NA	first	first	25/03/2008	NA	8	NA	19/04/2008	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5456	2008_rou_10_1	ROU	2008	PARMAJ	rou	rou_10_NB	NA	NA	first	first	06/04/2008	NA	10	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5457	2008_rou_230_1	ROU	2008	PARMAJ	rou	rou_230_NB	NA	NA	first	first	06/04/2008	NA	10	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5458	2008_rou_20_1	ROU	2008	PARMAJ	rou	rou_20_NB	NA	NA	first	first	07/04/2008	NA	7	NA	NA	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5459	2008_mur_86_1	MUR	2008	PARMAJ	mur	mur_86_NB	NA	5535721	first	first	09/04/2008	NA	11	NA	03/05/2008	NA	11	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5460	2008_rou_28_1	ROU	2008	PARMAJ	rou	rou_28_NB	NA	NA	first	first	11/04/2008	NA	5	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5461	2008_rou_58_1	ROU	2008	PARMAJ	rou	rou_58_NB	NA	NA	first	first	15/04/2008	NA	8	NA	NA	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5462	2008_rou_90_1	ROU	2008	PARMAJ	rou	rou_90_NB	NA	NA	first	first	15/04/2008	NA	9	NA	NA	NA	9	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5463	2008_rou_204_1	ROU	2008	PARMAJ	rou	rou_204_NB	NA	NA	first	first	15/04/2008	NA	10	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5464	2008_rou_44_1	ROU	2008	PARMAJ	rou	rou_44_NB	NA	5117999	first	first	17/04/2008	NA	9	NA	08/05/2008	NA	8	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5465	2008_rou_18_1	ROU	2008	PARMAJ	rou	rou_18_NB	NA	NA	first	first	17/04/2008	NA	10	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5466	2008_mur_73_1	MUR	2008	PARMAJ	mur	mur_73_NB	NA	NA	first	first	18/04/2008	NA	10	NA	NA	NA	10	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5467	2008_fil_12_1	MUR	2008	PARMAJ	fil	fil_12_NB	NA	NA	first	first	21/04/2008	NA	6	NA	NA	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5468	2008_rou_96_1	ROU	2008	PARMAJ	rou	rou_96_NB	NA	NA	first	first	21/04/2008	NA	9	NA	20/05/2008	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5469	2008_gra_16_1	MUR	2008	PARMAJ	gra	gra_16_NB	NA	NA	first	first	22/04/2008	NA	7	NA	10/05/2008	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5470	2008_ari_28_1	MUR	2008	PARMAJ	ari	ari_28_NB	NA	NA	first	first	28/04/2008	NA	7	NA	17/05/2008	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5471	2008_tua_226_1	PIR	2008	PARMAJ	tua	tua_226_NB	NA	NA	first	first	02/05/2008	NA	6	NA	28/05/2008	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5472	2008_rou_244_3	ROU	2008	PARMAJ	rou	rou_244_NB	NA	5257742	replacement	replacement	15/05/2008	NA	4	NA	01/06/2008	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5473	2008_rou_94_3	ROU	2008	PARMAJ	rou	rou_94_NB	NA	NA	replacement	replacement	06/06/2008	NA	2	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5474	2008_pir_40_1	PIR	2008	PERATE	pir	pir_40_NB	5118857	NA	first	first	26/04/2008	NA	7	NA	18/05/2008	NA	7	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
5475	2008_pir_15_1	PIR	2008	PERATE	pir	pir_15_NB	5563601	5995663	first	first	04/05/2008	NA	6	NA	23/05/2008	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5476	2008_pir_130_1	PIR	2008	PERATE	pir	pir_130_NB	5563916	5563602	first	first	29/04/2008	NA	7	NA	18/05/2008	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5477	2008_pir_10_1	PIR	2008	PERATE	pir	pir_10_NB	5995661	5118886	first	first	30/04/2008	NA	6	NA	20/05/2008	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5478	2008_tua_211_1	PIR	2008	PERATE	tua	tua_211_NB	NA	NA	first	first	14/04/2008	NA	6	NA	02/05/2008	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5479	2008_pir_80_1	PIR	2008	PERATE	pir	pir_80_NB	NA	NA	first	first	21/04/2008	NA	5	NA	12/05/2008	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5480	2008_tua_225_1	PIR	2008	PERATE	tua	tua_225_NB	NA	NA	first	first	24/04/2008	NA	5	NA	11/05/2008	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5481	2008_pir_36_1	PIR	2008	PERATE	pir	pir_36_NB	NA	NA	first	first	04/05/2008	NA	6	NA	23/05/2008	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5482	2009_pir_91_1	PIR	2009	CYACAE	pir	pir_91_NB	4275673	4275672	first	first	10/05/2009	NA	7	NA	28/05/2009	NA	7	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
5483	2009_pir_59_1	PIR	2009	CYACAE	pir	pir_59_NB	4275674	5116453	first	first	09/05/2009	NA	7	NA	29/05/2009	NA	6	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5484	2009_gra_1_1	MUR	2009	CYACAE	gra	gra_1_NB	4486698	4736201	first	first	10/04/2009	NA	6	NA	28/04/2009	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5485	2009_mur_57_1	MUR	2009	CYACAE	mur	mur_57_NB	4594816	5117586	first	first	07/04/2009	NA	8	NA	28/04/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5486	2009_rou_66_1	ROU	2009	CYACAE	rou	rou_66_NB	4595200	5257718	first	first	12/04/2009	NA	7	NA	05/05/2009	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5487	2009_rou_318_1	ROU	2009	CYACAE	rou	rou_318_NB	4735299	5535041	first	first	09/04/2009	NA	8	NA	30/04/2009	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	TRUE
5488	2009_mur_43_1	MUR	2009	CYACAE	mur	mur_43_NB	4736009	4736381	first	first	07/04/2009	NA	8	NA	27/04/2009	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
5489	2009_pir_18_1	PIR	2009	CYACAE	pir	pir_18_NB	4736142	5116815	first	first	07/05/2009	NA	6	NA	26/05/2009	NA	6	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
5490	2009_gra_6_1	MUR	2009	CYACAE	gra	gra_6_NB	4736569	6000221	first	first	15/04/2009	NA	7	NA	04/05/2009	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5491	2009_mur_28_1	MUR	2009	CYACAE	mur	mur_28_NB	4737165	5535671	first	first	14/04/2009	NA	7	NA	03/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5492	2009_ari_14_1	MUR	2009	CYACAE	ari	ari_14_NB	4737697	5535670	first	first	12/04/2009	NA	5	NA	01/05/2009	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5493	2009_ari_15_1	MUR	2009	CYACAE	ari	ari_15_NB	4958119	4960955	first	first	14/04/2009	NA	8	NA	03/05/2009	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
5494	2009_fil_1_1	MUR	2009	CYACAE	fil	fil_1_NB	4958579	NA	first	first	09/04/2009	NA	9	NA	01/05/2009	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
5495	2009_rou_322_1	ROU	2009	CYACAE	rou	rou_322_NB	4959038	5119000	first	first	10/04/2009	NA	11	NA	03/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	TRUE
5496	2009_rou_150_1	ROU	2009	CYACAE	rou	rou_150_NB	4959604	5535097	first	first	05/04/2009	NA	9	NA	30/04/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5497	2009_rou_368_1	ROU	2009	CYACAE	rou	rou_368_NB	4959614	5118912	first	first	14/04/2009	NA	8	NA	10/05/2009	NA	6	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	TRUE
5498	2009_rou_324_1	ROU	2009	CYACAE	rou	rou_324_NB	4959621	5994348	first	first	10/04/2009	NA	6	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	TRUE
5499	2009_rou_142_1	ROU	2009	CYACAE	rou	rou_142_NB	4959624	NA	first	first	08/04/2009	NA	9	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5500	2009_pir_47_1	PIR	2009	CYACAE	pir	pir_47_NB	4960595	5545387	first	first	05/05/2009	NA	8	NA	25/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5501	2009_pir_139_1	PIR	2009	CYACAE	pir	pir_139_NB	4960626	5563291	first	first	05/05/2009	NA	9	NA	25/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5502	2009_mur_79_1	MUR	2009	CYACAE	mur	mur_79_NB	4960696	6000274	first	first	05/04/2009	NA	9	NA	26/04/2009	NA	9	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5503	2009_mur_25_1	MUR	2009	CYACAE	mur	mur_25_NB	4960705	6000575	first	first	03/04/2009	NA	10	NA	25/04/2009	NA	10	NA	NA	NA	10	NA	NA	NA	NA	NA	NA	NA	NA
5504	2009_fil_21_1	MUR	2009	CYACAE	fil	fil_21_NB	4960793	5535653	first	first	11/04/2009	NA	6	NA	29/04/2009	NA	6	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5505	2009_pir_109_1	PIR	2009	CYACAE	pir	pir_109_NB	4960801	4958986	first	first	09/05/2009	NA	8	NA	28/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5506	2009_pir_241_1	PIR	2009	CYACAE	pir	pir_241_NB	4961532	4958072	first	first	04/05/2009	NA	7	NA	24/05/2009	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	TRUE
5507	2009_mur_47_1	MUR	2009	CYACAE	mur	mur_47_NB	4961701	5535582	first	first	02/04/2009	NA	9	NA	24/04/2009	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
5508	2009_rou_362_1	ROU	2009	CYACAE	rou	rou_362_NB	5115283	5994064	first	first	09/04/2009	NA	11	NA	02/05/2009	NA	8	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	TRUE
5509	2009_rou_370_1	ROU	2009	CYACAE	rou	rou_370_NB	5115975	5257777	first	first	09/04/2009	NA	10	NA	03/05/2009	NA	8	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	TRUE
5510	2009_rou_369_1	ROU	2009	CYACAE	rou	rou_369_NB	5115976	5995727	first	first	20/04/2009	NA	8	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	TRUE
5511	2009_rou_319_1	ROU	2009	CYACAE	rou	rou_319_NB	5115977	5117594	first	first	09/04/2009	NA	7	NA	30/04/2009	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	TRUE
5512	2009_rou_354_1	ROU	2009	CYACAE	rou	rou_354_NB	5115978	5118981	first	first	12/04/2009	NA	10	NA	03/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	TRUE
5513	2009_rou_344_1	ROU	2009	CYACAE	rou	rou_344_NB	5115979	NA	first	first	14/04/2009	NA	11	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	TRUE
5514	2009_rou_359_1	ROU	2009	CYACAE	rou	rou_359_NB	5115984	5545424	first	first	07/04/2009	NA	8	NA	02/05/2009	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	TRUE
5515	2009_pir_157_1	PIR	2009	CYACAE	pir	pir_157_NB	5116439	NA	first	first	05/05/2009	NA	8	NA	25/05/2009	NA	4	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
5516	2009_pir_132_1	PIR	2009	CYACAE	pir	pir_132_NB	5116447	4593375	first	first	30/04/2009	NA	5	NA	19/05/2009	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5517	2009_pir_248_1	PIR	2009	CYACAE	pir	pir_248_NB	5116495	5597653	first	first	30/04/2009	NA	9	NA	22/05/2009	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5518	2009_pir_62_1	PIR	2009	CYACAE	pir	pir_62_NB	5116821	NA	first	first	06/05/2009	NA	6	NA	24/05/2009	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5519	2009_pir_79_1	PIR	2009	CYACAE	pir	pir_79_NB	5117017	5563967	first	first	11/05/2009	NA	7	NA	30/05/2009	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA
5520	2009_pir_107_1	PIR	2009	CYACAE	pir	pir_107_NB	5117102	5563276	first	first	05/05/2009	NA	6	NA	22/05/2009	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5521	2009_pir_98_1	PIR	2009	CYACAE	pir	pir_98_NB	5117560	NA	first	first	02/05/2009	NA	8	NA	22/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5522	2009_pir_54_1	PIR	2009	CYACAE	pir	pir_54_NB	5117562	5117792	first	first	30/04/2009	NA	9	NA	23/05/2009	NA	9	NA	NA	NA	8	NA	NA	NA	NA	NA	NA	NA	NA
5523	2009_pir_96_1	PIR	2009	CYACAE	pir	pir_96_NB	5117575	4736736	first	first	07/05/2009	NA	7	NA	26/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5524	2009_ava_18_1	MUR	2009	CYACAE	ava	ava_18_NB	5117590	5117589	first	first	08/04/2009	NA	9	NA	29/04/2009	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
5525	2009_mur_22_1	MUR	2009	CYACAE	mur	mur_22_NB	5117592	4736545	first	first	07/04/2009	NA	10	NA	30/04/2009	NA	9	NA	NA	NA	9	NA	NA	NA	NA	NA	NA	NA	NA
5526	2009_rou_211_1	ROU	2009	CYACAE	rou	rou_211_NB	5117596	5995877	first	first	20/04/2009	NA	10	NA	13/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5527	2009_rou_308_3	ROU	2009	CYACAE	rou	rou_308_NB	5117597	NA	replacement	replacement	06/05/2009	NA	7	NA	23/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5528	2009_pir_240_1	PIR	2009	CYACAE	pir	pir_240_NB	5117600	5117599	first	first	30/04/2009	NA	7	NA	20/05/2009	NA	7	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5529	2009_pir_34_1	PIR	2009	CYACAE	pir	pir_34_NB	5117635	5597100	first	first	05/05/2009	NA	5	NA	23/05/2009	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA
5530	2009_pir_22_1	PIR	2009	CYACAE	pir	pir_22_NB	5117782	5117790	first	first	05/05/2009	NA	7	NA	24/05/2009	NA	7	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA
5531	2009_pir_118_1	PIR	2009	CYACAE	pir	pir_118_NB	5117793	5117272	first	first	10/05/2009	NA	5	NA	28/05/2009	NA	5	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA
5532	2009_rou_39_1	ROU	2009	CYACAE	rou	rou_39_NB	5117958	5115993	first	first	18/04/2009	NA	8	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
5533	2009_rou_320_1	ROU	2009	CYACAE	rou	rou_320_NB	5117959	5257632	first	first	10/04/2009	NA	8	NA	03/05/2009	NA	5	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	TRUE
